Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.9-72.21.91.29-1197-80-6,192.168.10.9,1197,72.21.91.29,80,6,6/7/2017 9:05,5393231,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.225011315,0.741670438,1797743.667,3093292.963,5369545,105,5393231,2696615.5,3780093.15,5369545,23686,0,0,0,0,0,0,0,0,0,72,32,0.556252829,0.18541761,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,65535,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-72.21.91.29-1198-80-6,192.168.10.9,1198,72.21.91.29,80,6,6/7/2017 9:05,5393175,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.225034419,0.74167814,1797725,3093179.722,5369395,22,5393175,2696587.5,3779920.616,5369395,23780,0,0,0,0,0,0,0,0,0,72,32,0.556258605,0.185419535,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,65535,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-72.21.91.29-1199-80-6,192.168.10.9,1199,72.21.91.29,80,6,6/7/2017 9:05,5393090,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.225069487,0.741689829,1797696.667,3093194.625,5369384,13,5393090,2696545,3779983.549,5369397,23693,0,0,0,0,0,0,0,0,0,72,32,0.556267372,0.185422457,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,65535,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-52.84.34.144-1205-443-6,192.168.10.9,1205,52.84.34.144,443,6,6/7/2017 9:05,5991317,9,7,380,3942,199,0,42.22222222,71.1842289,1460,0,563.1428571,638.1586607,721.3772865,2.670531371,399421.1333,1455577.526,5657583,48,5991317,748914.625,1984999.083,5657583,48,302297,50382.83333,89463.15751,229960,48,0,0,0,0,204,152,1.502173896,1.168357475,0,1460,254.2352941,475.7339763,226322.8162,0,0,0,1,0,0,0,0,0,270.125,42.22222222,563.1428571,204,0,0,0,0,0,0,9,380,7,3942,8192,119,7,20,333686,0,333686,333686,5657583,0,5657583,5657583,BENIGN
192.168.10.9-52.84.34.144-1204-443-6,192.168.10.9,1204,52.84.34.144,443,6,6/7/2017 9:05,6014152,8,6,380,3700,199,0,47.5,74.19279903,1460,0,616.6666667,681.6388095,678.3998808,2.327842728,462627.0769,1573248.881,5695624,3,6014152,859164.5714,2134219.297,5695624,3,86884,17376.8,23530.58481,52026,48,0,0,0,0,172,132,1.330195845,0.997646884,0,1460,272,503.6754908,253689,0,0,0,1,0,0,0,0,0,291.4285714,47.5,616.6666667,172,0,0,0,0,0,0,8,380,6,3700,8192,119,7,20,318525,0,318525,318525,5695624,0,5695624,5695624,BENIGN
192.168.10.9-52.25.103.117-1194-443-6,192.168.10.9,1194,52.25.103.117,443,6,6/7/2017 9:05,60827988,15,13,2197,4805,911,0,146.4666667,311.5871505,1615,0,369.6153846,599.6876324,115.1114845,0.46031442,2252888.444,4204134.289,1.00E+07,48,6.08E+07,4344856.286,5119460.335,1.01E+07,324,6.07E+07,5062004.083,5234138.544,1.01E+07,202,0,0,0,0,312,332,0.246597011,0.213717409,0,1615,241.4482759,466.0580579,217210.1133,0,0,0,1,0,0,0,0,0,250.0714286,146.4666667,369.6153846,312,0,0,0,0,0,0,15,2197,13,4805,8192,124,14,20,167611.8333,205268.9274,586615,83629,9970348,78835.13468,1.00E+07,9812284,BENIGN
192.168.10.9-52.25.103.117-1192-443-6,192.168.10.9,1192,52.25.103.117,443,6,6/7/2017 9:05,60828800,14,12,1288,3984,891,0,92,237.9628284,1615,0,332,610.1248754,86.66947236,0.427429113,2433152,4345091.616,1.00E+07,45,6.08E+07,4679138.462,5203934.457,1.01E+07,477,6.07E+07,5522160.455,5240964.579,1.01E+07,253,0,0,0,0,292,312,0.230154138,0.197274975,0,1615,195.2592593,449.0457911,201642.1225,0,0,0,1,0,0,0,0,0,202.7692308,92,332,292,0,0,0,0,0,0,14,1288,12,3984,8192,117,13,20,124905.5,98599.11019,326170,84570,1.00E+07,912.306838,1.00E+07,1.00E+07,BENIGN
192.168.10.9-52.25.103.117-1193-443-6,192.168.10.9,1193,52.25.103.117,443,6,6/7/2017 9:05,60828710,16,14,2224,6929,944,0,139,307.9443673,1615,0,494.9285714,681.720049,150.4717098,0.493188167,2097541.724,4074224.644,1.00E+07,4,6.08E+07,4055247.333,5029320.616,1.01E+07,238,6.07E+07,4672657.692,5139193.518,1.01E+07,218,0,0,0,0,344,352,0.263033689,0.230154478,0,1615,295.2580645,532.2935886,283336.4645,0,0,0,1,0,0,0,0,0,305.1,139,494.9285714,344,0,0,0,0,0,0,16,2224,14,6929,8192,124,14,20,203540.5,293001.4136,801627,83716,9934514.833,122467.936,1.00E+07,9722206,BENIGN
192.168.10.9-52.25.103.117-1191-443-6,192.168.10.9,1191,52.25.103.117,443,6,6/7/2017 9:05,60829365,14,12,1289,3984,892,0,92.07142857,238.2211204,1615,0,332,610.1248754,86.68510677,0.427425142,2433174.6,4344894.214,1.00E+07,21,6.08E+07,4679181.923,5203714.556,1.01E+07,437,6.07E+07,5522207.182,5240755.892,1.01E+07,225,0,0,0,0,292,312,0.230152,0.197273143,0,1615,195.2962963,449.1054198,201695.6781,0,0,0,1,0,0,0,0,0,202.8076923,92.07142857,332,292,0,0,0,0,0,0,14,1289,12,3984,8192,117,13,20,125236,99013.7654,327347,84796,1.00E+07,527.4913269,1.00E+07,1.00E+07,BENIGN
192.168.10.9-52.25.103.117-1195-443-6,192.168.10.9,1195,52.25.103.117,443,6,6/7/2017 9:05,60829004,13,12,1280,3984,889,0,98.46153846,245.7999238,1615,0,332,610.1248754,86.53766549,0.410988153,2534541.833,4407818.118,1.00E+07,11,6.08E+07,5069083.667,5232660.828,1.01E+07,950,6.07E+07,5522155.455,5235340.77,1.01E+07,74,0,0,0,0,272,312,0.21371384,0.197274313,0,1615,202.4615385,456.1906821,208109.9385,0,0,0,1,0,0,0,0,0,210.56,98.46153846,332,272,0,0,0,0,0,0,13,1280,12,3984,8192,117,12,20,129927.1667,110619.8882,355729,84602,1.00E+07,2705.644002,1.00E+07,1.00E+07,BENIGN
192.168.10.9-52.25.103.117-1196-443-6,192.168.10.9,1196,52.25.103.117,443,6,6/7/2017 9:05,60829229,13,13,1281,4200,890,0,98.53846154,246.0679498,1615,0,323.0769231,575.0571655,90.10470937,0.427426098,2433169.16,4344778.719,1.00E+07,4,6.08E+07,5069102.417,5232850.399,1.01E+07,411,6.07E+07,5061959.833,5240224.221,1.01E+07,4,0,0,0,0,272,332,0.213713049,0.213713049,0,1615,203,441.3872362,194822.6923,0,0,0,1,0,0,0,0,1,210.8076923,98.53846154,323.0769231,272,0,0,0,0,0,0,13,1281,13,4200,8192,117,12,20,129743.1667,110243.1579,354776,84615,1.00E+07,2866.396187,1.00E+07,1.00E+07,BENIGN
192.168.10.9-52.43.235.20-1201-443-6,192.168.10.9,1201,52.43.235.20,443,6,6/7/2017 9:05,61025557,14,13,1104,3915,725,0,78.85714286,194.5511035,1483,2,301.1538462,567.9939621,82.24423089,0.442437584,2347136.808,4280108.056,1.00E+07,84,6.10E+07,4694273.615,5190189.298,1.01E+07,155,6.09E+07,5078386.167,5238857.505,1.01E+07,215,0,0,0,0,292,264,0.229412081,0.213025503,0,1483,179.25,418.5458623,175180.6389,0,0,0,1,0,0,0,0,0,185.8888889,78.85714286,301.1538462,292,0,0,0,0,0,0,14,1104,13,3915,8192,31175,13,20,114368.6667,72734.91348,262838,84564,1.00E+07,2048.816309,1.00E+07,1.00E+07,BENIGN
192.168.10.9-52.84.34.144-1203-443-6,192.168.10.9,1203,52.84.34.144,443,6,6/7/2017 9:05,115181517,21,21,949,9558,497,0,45.19047619,114.2666264,2932,0,455.1428571,809.7662802,91.221233,0.364641837,2809305.293,4470700.66,1.00E+07,29,1.15E+08,5759075.85,4953879.186,1.00E+07,94,1.10E+08,5524252.7,5118780.084,1.00E+07,48,0,0,0,0,432,564,0.182320919,0.182320919,0,2932,244.3488372,601.6116008,361936.5183,0,0,0,1,0,0,0,0,1,250.1666667,45.19047619,455.1428571,432,0,0,0,0,0,0,21,949,21,9558,8192,123,20,20,38270.63636,23161.40258,108094,30936,1.00E+07,7634.648432,1.00E+07,9998978,BENIGN
192.168.10.9-52.84.34.144-1202-443-6,192.168.10.9,1202,52.84.34.144,443,6,6/7/2017 9:05,116196229,73,125,1262,168500,498,0,17.28767123,62.92333948,2920,0,1348,565.7777975,1460.994057,1.704013992,589828.5736,2330099.697,1.00E+07,3,1.16E+08,1613836.514,3661278.012,1.00E+07,3,1.11E+08,892144.5161,2865800.983,1.00E+07,41,0,0,0,0,1472,2644,0.628247583,1.075766409,0,2920,853.0753769,785.9822005,617768.0195,0,0,0,1,0,0,0,0,1,857.3838384,17.28767123,1348,1472,0,0,0,0,0,0,73,1262,125,168500,8192,123,72,20,46449.5,52994.25525,214728,30940,9636569.333,1290358.691,1.00E+07,5539196,BENIGN
192.168.10.3-192.168.10.15-445-49436-6,192.168.10.15,49436,192.168.10.3,445,6,6/7/2017 9:05,90024992,10,10,48,12,6,0,4.8,2.529822128,6,0,1.2,2.529822128,0.666481592,0.222160531,4738157.474,1.12E+07,3.00E+07,1,9.00E+07,1.00E+07,1.50E+07,3.00E+07,1,9.00E+07,1.00E+07,1.50E+07,3.00E+07,1,0,0,0,0,224,296,0.111080265,0.111080265,0,6,3.142857143,3.070597894,9.428571429,0,0,0,0,1,0,0,0,1,3.3,4.8,1.2,224,0,0,0,0,0,0,10,48,10,12,254,2052,7,20,11802.33333,20368.64356,35322,18,3.00E+07,13838.61389,3.00E+07,3.00E+07,BENIGN
192.168.10.1-192.168.10.3-53-61068-17,192.168.10.3,61068,192.168.10.1,53,17,6/7/2017 9:05,228908,1,1,51,148,51,51,51,0,148,148,148,0,869.3448896,8.737134569,228908,0,228908,228908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.368567285,4.368567285,51,148,83.33333333,56.00297611,3136.333333,0,0,0,0,0,0,0,0,1,125,51,148,20,0,0,0,0,0,0,1,51,1,148,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60154-17,192.168.10.3,60154,192.168.10.1,53,17,6/7/2017 9:05,49151,1,1,58,139,58,58,58,0,139,139,139,0,4008.056805,40.69093203,49151,0,49151,49151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,20.34546601,20.34546601,58,139,85,46.7653718,2187,0,0,0,0,0,0,0,0,1,127.5,58,139,32,0,0,0,0,0,0,1,58,1,139,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-62289-17,192.168.10.3,62289,192.168.10.1,53,17,6/7/2017 9:05,23683,1,1,57,142,57,57,57,0,142,142,142,0,8402.651691,84.44876071,23683,0,23683,23683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42.22438036,42.22438036,57,142,85.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,128,57,142,32,0,0,0,0,0,0,1,57,1,142,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61593-17,192.168.10.3,61593,192.168.10.1,53,17,6/7/2017 9:05,122919,1,1,44,103,44,44,44,0,103,103,103,0,1195.909501,16.27087757,122919,0,122919,122919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8.135438785,8.135438785,44,103,63.66666667,34.06366588,1160.333333,0,0,0,0,0,0,0,0,1,95.5,44,103,20,0,0,0,0,0,0,1,44,1,103,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-50323-17,192.168.10.9,50323,192.168.10.3,53,17,6/7/2017 9:05,142,2,2,92,124,46,46,46,0,62,62,62,0,1521126.761,28169.01408,47.33333333,75.05553499,134,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,14084.50704,14084.50704,46,62,52.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,65.5,46,62,64,0,0,0,0,0,0,2,92,2,124,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-49281-17,192.168.10.9,49281,192.168.10.3,53,17,6/7/2017 9:05,140,2,2,94,126,47,47,47,0,63,63,63,0,1571428.571,28571.42857,46.66666667,75.63288526,134,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,14285.71429,14285.71429,47,63,53.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,66.75,47,63,64,0,0,0,0,0,0,2,94,2,126,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-64868-17,192.168.10.9,64868,192.168.10.3,53,17,6/7/2017 9:05,213,2,2,68,428,34,34,34,0,214,214,214,0,2328638.498,18779.34272,71,83.21057625,163,1,1,1,0,1,1,49,49,0,49,49,0,0,0,0,64,64,9389.671362,9389.671362,34,214,106,98.59006035,9720,0,0,0,0,0,0,0,0,1,132.5,34,214,64,0,0,0,0,0,0,2,68,2,428,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-49683-17,192.168.10.9,49683,192.168.10.3,53,17,6/7/2017 9:05,123253,2,2,66,184,33,33,33,0,92,92,92,0,2028.348194,32.45357111,41084.33333,71154.09055,123246,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,16.22678555,16.22678555,33,92,56.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,70.75,33,92,40,0,0,0,0,0,0,2,66,2,184,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-60332-17,192.168.10.9,60332,192.168.10.3,53,17,6/7/2017 9:05,216,2,2,68,428,34,34,34,0,214,214,214,0,2296296.296,18518.51852,72,117.7794549,208,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,9259.259259,9259.259259,34,214,106,98.59006035,9720,0,0,0,0,0,0,0,0,1,132.5,34,214,64,0,0,0,0,0,0,2,68,2,428,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-56080-17,192.168.10.9,56080,192.168.10.3,53,17,6/7/2017 9:05,203,2,2,112,368,56,56,56,0,184,184,184,0,2364532.02,19704.4335,67.66666667,110.2739014,195,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,9852.216749,9852.216749,56,184,107.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,134,56,184,64,0,0,0,0,0,0,2,112,2,368,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-49505-17,192.168.10.9,49505,192.168.10.3,53,17,6/7/2017 9:05,49478,2,2,94,256,47,47,47,0,128,128,128,0,7073.851004,80.84401148,16492.66667,28560.07445,49471,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,40,40.42200574,40.42200574,47,128,79.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,99.25,47,128,64,0,0,0,0,0,0,2,94,2,256,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-56358-17,192.168.10.9,56358,192.168.10.3,53,17,6/7/2017 9:05,204,2,2,68,428,34,34,34,0,214,214,214,0,2431372.549,19607.84314,68,111.718396,197,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,9803.921569,9803.921569,34,214,106,98.59006035,9720,0,0,0,0,0,0,0,0,1,132.5,34,214,64,0,0,0,0,0,0,2,68,2,428,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-63163-17,192.168.10.9,63163,192.168.10.3,53,17,6/7/2017 9:05,229286,2,2,80,274,40,40,40,0,137,137,137,0,1543.92331,17.44546113,76428.66667,132371.4056,229278,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,8.722730564,8.722730564,40,137,78.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,98.5,40,137,40,0,0,0,0,0,0,2,80,2,274,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-60942-17,192.168.10.9,60942,192.168.10.3,53,17,6/7/2017 9:05,24035,2,2,92,262,46,46,46,0,131,131,131,0,14728.52091,166.4239651,8011.666667,13832.46472,23984,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,64,64,83.21198253,83.21198253,46,131,80,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,100,46,131,64,0,0,0,0,0,0,2,92,2,262,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-52.84.30.37-1209-443-6,192.168.10.9,1209,52.84.30.37,443,6,6/7/2017 9:05,5662680,8,7,367,4271,192,0,45.875,72.67626356,1460,0,610.1428571,647.5292602,819.0468118,2.648922418,404477.1429,1414742.575,5315295,3,5662680,808954.2857,1989309.846,5315295,3,316159,52693.16667,90557.46963,232885,49,0,0,0,0,184,152,1.412758623,1.236163795,0,1460,289.875,505.374696,255403.5833,0,0,0,1,0,0,0,0,0,309.2,45.875,610.1428571,184,0,0,0,0,0,0,8,367,7,4271,8192,119,6,20,347382,0,347382,347382,5315295,0,5315295,5315295,BENIGN
192.168.10.9-52.84.30.37-1208-443-6,192.168.10.9,1208,52.84.30.37,443,6,6/7/2017 9:05,5663211,8,5,367,4271,192,0,45.875,72.67626356,3781,0,854.2,1640.490536,818.9700154,2.295517508,471934.25,1526273.026,5313836,0,5663211,809030.1429,1988762.597,5313836,3,318216,79554,107897.5101,239346,3171,0,0,0,0,184,112,1.412626159,0.882891349,0,3781,331.2857143,997.3206743,994648.5275,0,0,0,1,0,0,0,0,0,356.7692308,45.875,854.2,184,0,0,0,0,0,0,8,367,5,4271,8192,119,6,20,349372,0,349372,349372,5313836,0,5313836,5313836,BENIGN
192.168.10.9-52.25.103.117-1210-443-6,192.168.10.9,1210,52.25.103.117,443,6,6/7/2017 9:05,60465504,13,12,1299,4450,911,0,99.92307692,251.5924156,1615,2,370.8333333,651.4615503,95.07900571,0.413458887,2519396,4390710.398,1.00E+07,69,6.05E+07,5038792,5217222.058,1.01E+07,314,6.04E+07,5489214.545,5221833.092,1.01E+07,219,0,0,0,0,272,244,0.214998621,0.198460266,0,1615,221.1153846,487.3120008,237472.9862,0,0,0,1,0,0,0,0,0,229.96,99.92307692,370.8333333,272,0,0,0,0,0,0,13,1299,12,4450,8192,31885,12,20,114085.8333,74188.29204,265522,83716,9963462.833,108814.7872,1.00E+07,9741424,BENIGN
192.168.10.9-52.84.30.37-1207-443-6,192.168.10.9,1207,52.84.30.37,443,6,6/7/2017 9:05,115844854,37,46,1164,49642,623,0,31.45945946,106.244371,2920,0,1079.173913,817.7969676,438.56933,0.716475503,1412742.122,3444028.982,1.00E+07,4,1.16E+08,3217912.611,4654376.305,1.00E+07,4,1.11E+08,2455764.044,4359763.417,1.00E+07,45,0,0,0,0,752,1064,0.319392694,0.397082809,0,2920,604.8333333,801.9690051,643154.2851,0,0,0,1,0,0,0,0,1,612.1204819,31.45945946,1079.173913,752,0,0,0,0,0,0,37,1164,46,49642,8192,124,36,20,61008.75,103435.4316,389460,30918,9592728.75,1352206.27,1.00E+07,5304483,BENIGN
192.168.10.9-52.84.30.37-1206-443-6,192.168.10.9,1206,52.84.30.37,443,6,6/7/2017 9:05,115845719,23,23,1068,14574,611,0,46.43478261,131.0928977,3245,0,633.6521739,879.4703783,135.0244112,0.397079844,2574349.311,4347778.048,1.00E+07,4,1.16E+08,5265714.5,5005781.547,1.00E+07,4,1.11E+08,5023154,5132714.806,1.00E+07,48,0,0,0,0,472,604,0.198539922,0.198539922,0,3245,332.8085106,683.231218,466804.8973,0,0,0,1,0,0,0,0,1,340.0434783,46.43478261,633.6521739,472,0,0,0,0,0,0,23,1068,23,14574,8192,124,22,20,37467.16667,26966.93679,123098,29548,9616342.417,1357336.537,1.00E+07,5306290,BENIGN
192.168.10.19-91.189.89.198-123-123-17,192.168.10.19,123,91.189.89.198,123,17,6/7/2017 9:05,65094035,2,2,96,96,48,48,48,0,48,48,48,0,2.949579021,0.061449563,2.17E+07,3.74E+07,6.49E+07,94028,6.50E+07,6.50E+07,0,6.50E+07,6.50E+07,6.50E+07,6.50E+07,0,6.50E+07,6.50E+07,0,0,0,0,52,64,0.030724781,0.030724781,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,94098,0,94098,94098,6.49E+07,0,6.49E+07,6.49E+07,BENIGN
167.114.204.238-192.168.10.12-123-123-17,192.168.10.12,123,167.114.204.238,123,17,6/7/2017 9:05,66016613,2,2,96,96,48,48,48,0,48,48,48,0,2.90835884,0.060590809,2.20E+07,3.81E+07,6.60E+07,16282,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,52,64,0.030295405,0.030295405,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,16282,0,16282,16282,6.60E+07,0,6.60E+07,6.60E+07,BENIGN
158.69.247.184-192.168.10.12-123-123-17,192.168.10.12,123,158.69.247.184,123,17,6/7/2017 9:05,69016802,2,2,96,96,48,48,48,0,48,48,48,0,2.781931275,0.057956902,2.30E+07,3.98E+07,6.90E+07,16292,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,0,0,0,0,52,52,0.028978451,0.028978451,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,16292,0,16292,16292,6.90E+07,0,6.90E+07,6.90E+07,BENIGN
192.168.10.1-192.168.10.3-53-60375-17,192.168.10.3,60375,192.168.10.1,53,17,6/7/2017 9:05,47981,1,1,58,145,58,58,58,0,145,145,145,0,4230.841375,41.68316625,47981,0,47981,47981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,20.84158313,20.84158313,58,145,87,50.22947342,2523,0,0,0,0,0,0,0,0,1,130.5,58,145,32,0,0,0,0,0,0,1,58,1,145,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60559-17,192.168.10.3,60559,192.168.10.1,53,17,6/7/2017 9:05,48428,1,1,60,118,60,60,60,0,118,118,118,0,3675.559594,41.2984224,48428,0,48428,48428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,20.6492112,20.6492112,60,118,79.33333333,33.48631561,1121.333333,0,0,0,0,0,0,0,0,1,119,60,118,32,0,0,0,0,0,0,1,60,1,118,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-61228-17,192.168.10.9,61228,192.168.10.3,53,17,6/7/2017 9:05,48370,2,2,94,268,47,47,47,0,134,134,134,0,7483.977672,82.69588588,16123.33333,27919.50432,48362,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,40,41.34794294,41.34794294,47,134,81.8,47.6518625,2270.7,0,0,0,0,0,0,0,0,1,102.25,47,134,64,0,0,0,0,0,0,2,94,2,268,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-51125-17,192.168.10.9,51125,192.168.10.3,53,17,6/7/2017 9:05,48765,2,2,98,214,49,49,49,0,107,107,107,0,6398.031375,82.02604327,16255,28148.4237,48758,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,40,41.01302163,41.01302163,49,107,72.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,90.25,49,107,64,0,0,0,0,0,0,2,98,2,214,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-65099-17,192.168.10.9,65099,192.168.10.3,53,17,6/7/2017 9:05,147,2,2,94,126,47,47,47,0,63,63,63,0,1496598.639,27210.88435,49,79.67433715,141,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,13605.44218,13605.44218,47,63,53.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,66.75,47,63,64,0,0,0,0,0,0,2,94,2,126,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-54.201.188.11-49296-443-6,54.201.188.11,443,192.168.10.5,49296,6,6/7/2017 9:05,4,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,9250000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,40,0,500000,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,30016,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-54.201.188.11-49295-443-6,54.201.188.11,443,192.168.10.5,49295,6,6/7/2017 9:05,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,1.23E+07,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,30016,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12-5.9.74.228-123-123-17,192.168.10.12,123,5.9.74.228,123,17,6/7/2017 9:05,66116187,2,2,96,96,48,48,48,0,48,48,48,0,2.903978719,0.060499557,2.20E+07,3.80E+07,6.59E+07,115919,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,52,52,0.030249778,0.030249778,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,116949,0,116949,116949,6.59E+07,0,6.59E+07,6.59E+07,BENIGN
